Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm,Arbol_Decision_Regressor_pred_ppm,Random_Forest_Regressor_pred_ppm
696,8118.083,8580.602,933.22,0.0025,0,0,0.0,0,0.006599350418085683,0,0.0,0,0.02,0.38552378108909185,2.014758092475451,0.17964990763046554,0.8579203964823013
697,10751.655,7228.413,1349.56,0.006,0,0,0.0,0,0.009109483111443094,0,0.0,0,0.02,1.2831640983631358,-0.044634145919326115,0.1867157979021039,0.8561710061863089
698,6542.0,7604.0,960.0,0.007,0,0,0.2,0,0.19024190076799163,0,0.06818181818181818,0,0.05,1.5392848341738592,1.0049044222685724,0.37251395480634897,0.8559125553912814
699,7173.952,8898.108,666.35,0.098,0,0,0.2,0,0.00330602099396777,0,0.06719367588932806,0,0.08,0.698398016541767,0.4279954275748218,0.1867157979021039,0.8557965974805366
700,5556.255,6806.828,1156.639,0.654,1,1,0.6,0,0.3514200038570631,1,0.8947368421052632,1,0.76,2.451924893087211,1.2994674527879095,0.6540000000000001,0.855794962021224
701,0.0,9216.0,817.0,0.0025,0,0,0.0,0,6.985283056179243e-05,0,0.0,0,0.0,0.28534740572923867,-0.6755075257766822,0.555,0.8553754872544721
702,12333.0,9378.0,1370.0,0.02,0,0,0.2,0,0.01065164090001619,0,0.06719367588932806,0,0.08,0.2870353712146351,0.13649521399347947,0.1867157979021039,0.8545535096808305
703,8189.0,5453.0,1423.0,0.0025,0,0,0.0,0,0.00017351955741628464,0,0.0,0,0.0,1.1532947647043266,0.8841782893774123,0.17964990763046554,0.8531022463779813
704,4619.0,5950.0,978.0,0.041,0,0,0.0,0,0.0066268791448989076,0,0.02702702702702703,0,0.01,0.3251514733447335,1.730399985554358,0.4765442467801234,0.8520364920494934
705,9918.749,9347.723,1339.0,0.0025,0,0,0.0,0,0.3073450813872146,0,0.0,0,0.0,0.33764016276791314,0.34990804421182975,0.1867157979021039,0.851710072920674
706,6076.893,7066.71,1156.0,0.009,0,0,0.0,0,0.001363719885478001,0,0.0,0,0.0,1.1532947647043266,0.7522625111260508,0.17964990763046554,0.8507939887511965
707,5882.0,3892.0,879.0,0.0025,0,0,0.0,0,0.0005425976556302244,0,0.0,0,0.0,1.2827255904095414,2.6465309503476604,0.17964990763046554,0.850467701039013
708,4843.648,8047.978,320.0,0.0025,0,0,0.2,0,0.3978221001464729,0,0.0,0,0.02,1.4674825200539034,0.8621108038138134,1.7429999999999999,0.8498765911145016
709,7484.0,6817.0,1293.0,0.005,0,0,0.0,0,0.0006889699110879618,0,0.0,0,0.0,0.38552378108909185,0.7270375825904092,0.555,0.8491157833685795
710,6503.0,7681.0,953.0,0.52,1,0,0.4,0,0.1839052169404634,0,0.06818181818181818,1,0.72,1.4797384672544514,1.0092731015462963,0.37251395480634897,0.8488576836895858
711,8780.0,5308.0,1220.0,0.0025,0,0,0.0,0,0.001383786360162178,0,0.0,0,0.0,0.38552378108909185,1.758901725076083,0.555,0.8486288266692513
712,8940.0,5296.0,1174.0,0.0025,0,0,0.0,0,0.008215632229206906,0,0.0,0,0.0,0.2823718422498907,3.0922082854060737,0.17964990763046554,0.8475847181480876
713,4969.0,6374.0,1194.0,0.052,0,0,0.0,0,0.00011984260370426161,0,0.06719367588932806,0,0.01,0.3065469795501437,-0.3513938420038448,0.1867157979021039,0.8470564363594743
714,9250.801,7427.507,1239.39,0.0025,0,0,0.0,0,0.000134893529563776,0,0.0,0,0.0,0.38552378108909185,0.7525129785775246,0.555,0.8461063206162307
715,10888.49,5866.683,1530.07,0.02,0,0,0.2,0,0.05807388293668405,0,0.0,0,0.1,0.3949779786067518,0.524185180159727,2.283190799812593,0.8460068763179456
716,7386.669,8862.305,736.0,0.0025,0,0,0.0,0,0.006273267630361865,0,0.0,0,0.0,0.3945674808423197,0.3069053888634521,0.1867157979021039,0.8458259645796231
717,7684.86,7184.357,1275.0,0.022,0,0,0.0,0,0.23357163524687166,0,0.06719367588932806,0,0.03,1.3370865875645614,0.8248220608724437,1.7429999999999999,0.8438674613983237
718,9717.191,3167.71,1463.229,0.005,0,0,0.0,0,2.138882480658033e-05,0,0.0,0,0.02,1.1532947647043266,0.631681460157761,0.6181337712268828,0.8424665315365366
719,6470.0,7775.0,936.0,0.02,0,0,0.0,0,0.000968441428090477,0,0.0,0,0.01,0.7996322213595494,0.9090601604110058,0.6375954356047695,0.8418355051197728
720,7473.67,5171.429,1417.039,0.0025,0,0,0.0,0,0.0027410271749323126,0,0.0,0,0.0,1.1532947647043266,0.4621165964141488,0.17964990763046554,0.8415050152779464
721,4412.266,7508.274,381.0,0.0025,0,0,0.0,0,1.2698475220512378e-06,0,0.0,0,0.02,0.3270633553995527,0.5354362332320219,0.555,0.8413199295183784
722,13401.108,7930.185,1451.0,0.015,0,0,0.0,0,0.0008118466156939702,0,0.0,0,0.0,0.2770138185805673,0.46058631093458047,0.555,0.841165180436098
723,7346.043,8769.035,678.0,0.0025,0,0,0.0,0,0.07671936851800698,0,0.0,0,0.02,0.3275380915496576,-0.20220014293409927,0.1867157979021039,0.8409680716627496
724,9274.334,7160.944,1393.0,0.005,0,0,0.0,0,0.014639958414129645,0,0.0,0,0.0,0.38552378108909185,0.8335331425491086,0.555,0.8407897445928535
725,5866.906,6076.423,1240.0,0.0025,0,0,0.2,0,0.20815764671963985,0,0.0,0,0.01,0.2789623828106821,0.4534020075968498,0.1867157979021039,0.8401491928878305
726,4902.394,6760.422,959.0,0.676,1,0,0.4,0,0.3093860035218923,1,0.8888888888888888,1,0.7,0.4762699673695493,1.206398354726535,0.37251395480634897,0.8389341761092408
727,7552.0,5299.0,1399.0,0.0025,0,0,0.0,0,0.0030392145645949,0,0.0,0,0.0,0.4215476378590439,1.79686129948729,0.555,0.8365468709512902
728,6598.299,9015.171,624.0,0.0025,0,0,0.0,0,0.0005890318890099777,0,0.0,0,0.0,1.3277400407895552,0.6495798974484309,0.17964990763046554,0.8364511879778878
729,4687.65,7911.85,316.0,0.0025,0,0,0.0,0,0.010504896955908944,0,0.0,0,0.01,0.8012793179798555,0.32678440754667715,0.6375954356047695,0.836369468100292
730,6292.924,9084.253,609.0,0.0025,0,0,0.0,0,0.012367710014612765,0,0.0,0,0.03,1.0558379907780586,0.272687156197391,0.17964990763046554,0.836357850183727
731,3940.427,6443.621,579.0,0.062,0,0,0.2,0,0.013926233736172557,0,0.06719367588932806,0,0.08,0.8848025485272626,1.1850728659128,0.4765442467801234,0.8363559288917305
732,7136.525,8878.642,641.0,0.0025,0,0,0.0,0,0.00037511203668030016,0,0.0,0,0.0,0.38552378108909185,0.4351375604262222,0.555,0.8349281397280297
733,5752.0,7944.0,632.0,0.005,0,1,0.6,0,0.10535470813599221,0,0.0,0,0.01,1.7570479619914274,0.6415618458819228,0.17964990763046554,0.8347130009722328
734,14323.775,8943.012,1435.429,0.0025,0,0,0.0,0,0.028728615732629054,0,0.0,0,0.0,0.22467592041784817,3.358403483980142,0.555,0.8338700845500171
735,7593.904,8778.542,756.0,0.0025,0,0,0.0,0,0.000481202242017476,0,0.0,0,0.0,0.3270633553995527,1.2030680015446635,0.555,0.8337009679649018
736,5777.983,6139.979,1256.439,0.005,0,0,0.0,0,0.0013787479964491925,0,0.0,0,0.0,1.3277400407895552,2.969879735887806,0.17964990763046554,0.8332236774153243
737,6645.285,7494.12,1040.969,0.0025,0,0,0.0,0,0.20321428887462425,0,0.0,0,0.01,1.1453334872395577,0.8243056057693885,0.17964990763046554,0.8330065525629007
738,10663.0,5821.0,1457.0,0.017,0,0,0.2,0,0.2118775056929121,0,0.06719367588932806,0,0.02,0.9489345400132062,1.5989337054432629,0.1867157979021039,0.8324071054825601
739,6427.052,7799.977,941.609,0.052,0,0,0.2,0,0.1132687964234996,0,0.03278688524590164,0,0.04,0.8492175899817225,0.4665064133305207,0.17964990763046554,0.8304089122985625
740,21814.0,5432.0,1450.0,0.007,0,0,0.0,0,0.0003625415760057132,0,0.0,0,0.01,0.7746044845047737,0.9008839892068441,0.17964990763046554,0.829668643487323
741,12099.47,6411.755,1376.0,0.0025,0,1,0.6,0,0.10434091009928056,0,0.02702702702702703,0,0.04,0.786171356567926,3.4873288769247592,0.4765442467801234,0.8294577309361072
742,5634.161,6203.318,1244.0,0.0025,0,0,0.0,0,0.007028771267413037,0,0.0,0,0.0,0.38552378108909185,1.0554728712569104,0.555,0.8278524726235907
743,7335.0,6601.0,1263.0,0.035,0,0,0.2,0,0.15335539566584547,0,0.06719367588932806,0,0.09,1.4884497179985412,0.7161851452585635,0.1867157979021039,0.8278286762028317
744,6934.998,9138.164,715.3,0.0025,0,0,0.0,0,0.0018873289253694282,0,0.0,0,0.01,1.260848747140266,0.5880295892592291,0.17964990763046554,0.8275825176280343
745,4005.061,7451.452,206.06,0.005,0,0,0.0,0,0.0010269435573828454,0,0.03278688524590164,0,0.01,0.7239919054478005,1.6000985370478136,0.1867157979021039,0.8272553236006702
746,5445.411,8326.43,557.0,0.0025,0,0,0.4,0,0.11423987073080846,0,0.0,0,0.02,1.093315064615449,1.213826875623477,0.17964990763046554,0.8270079863765039
747,7570.82,7393.386,1226.0,0.007,0,0,0.2,1,0.5217922383440241,0,0.02702702702702703,0,0.06,1.8126621176540518,0.7440947768510613,1.0310368953501068,0.8267409352054687
748,4451.654,5964.343,909.0,0.0025,0,0,0.0,0,0.18066093457259647,0,0.0,0,0.0,0.4492242554703022,0.053190892080159424,0.555,0.8263000333583196
749,12145.648,9090.515,1257.1,0.0025,0,0,0.0,0,0.005662848163832147,0,0.0,0,0.0,0.34579679725036544,1.7093853839595825,0.555,0.8254476966741283
750,8595.7,5999.6,1428.0,0.0025,0,0,0.0,0,0.00045422338376079416,0,0.0,0,0.0,1.1532947647043266,0.8298429459622048,0.17964990763046554,0.8253657198245323
751,5792.0,5937.0,1174.0,0.0025,0,0,0.0,0,0.005280393678032531,0,0.0,0,0.0,0.28009205566249185,2.0643098035892273,0.17964990763046554,0.8247184063349204
752,10783.487,9699.401,1406.0,0.005,0,0,0.0,0,0.001054424637338492,0,0.0,0,0.0,0.38552378108909185,1.777431692619945,0.555,0.8246486408819765
753,9209.416,6371.632,1466.209,0.006,0,0,0.0,0,0.07404674834958425,0,0.03278688524590164,0,0.04,0.21692920804572768,0.2481033015824754,0.17964990763046554,0.824340347341701
754,6294.0,6781.0,1342.0,0.0025,0,0,0.0,0,0.0057263606112954194,0,0.0,0,0.0,0.38552378108909185,-0.09390451715215783,0.555,0.8240960794750065
755,7298.535,7608.236,1206.779,0.017,0,0,0.0,0,0.07759676025674193,0,0.06719367588932806,0,0.12,0.7234078708243546,0.7394013804951287,1.7429999999999999,0.8238674833311983
756,5480.0,6817.0,1095.0,0.021,0,0,0.2,0,0.11897125710378273,0,0.06719367588932806,0,0.06,1.584242888545356,0.6303676934960233,1.0310368953501068,0.8238315895390482
757,5328.0,6576.0,1129.0,0.077,0,0,0.2,0,0.27380751181912594,0,0.06719367588932806,0,0.03,0.9527541899857099,0.32964521361950566,1.0310368953501068,0.8236241375069292
758,4948.0,6623.0,1056.0,0.0025,0,0,0.0,0,0.004104556813228331,0,0.0,0,0.0,1.2732827615568092,1.043113981264593,0.17964990763046554,0.8230301907387633
759,6167.105,7408.005,1007.0,0.016,0,0,0.4,0,0.19763396397716698,0,0.0,0,0.17,0.9755203442035436,0.9223000949399421,0.37251395480634897,0.821452261941779
760,5938.795,7716.363,771.0,0.0025,0,0,0.0,0,0.0008870817773699147,0,0.06719367588932806,0,0.02,1.3277400407895552,0.7740616753249463,0.17964990763046554,0.8212282276977622
761,6766.0,7761.0,1053.0,0.693,1,0,0.4,0,0.09062181110803519,0,0.06719367588932806,1,0.66,0.5113847380112861,1.0256016667148706,0.4765442467801234,0.8209435439615618
762,7090.549,8873.495,656.0,0.0025,0,0,0.0,0,0.0006125508395597514,0,0.0,0,0.0,0.38552378108909185,0.503913158364136,0.17964990763046554,0.8207570774650257
763,7728.0,6814.0,1298.0,0.0025,0,0,0.0,0,0.0017188200103579005,0,0.0,0,0.0,0.4215476378590439,0.7768303008981098,0.555,0.8202278874255838
764,5245.175,3347.409,1051.68,0.0025,0,0,0.0,0,0.00048167380009966963,0,0.0,0,0.0,1.298973212021306,1.4024698052107256,0.17964990763046554,0.8195101826006073
765,13738.0,1430.0,1325.0,0.0025,0,0,0.0,0,0.000178529584626916,0,0.0,0,0.0,1.2038724413540622,1.4933712346244628,0.17964990763046554,0.8185706789181673
766,7549.156,4548.131,1069.0,0.0025,0,0,0.0,0,0.13025080603136593,0,0.0,0,0.01,0.3270633553995527,1.0681410855557345,0.555,0.8184126306463699
767,3885.334,7347.029,138.0,0.005,0,0,0.0,0,0.00019969845522562832,0,0.02702702702702703,0,0.02,0.19098316218632494,0.3178019383197361,1.1783710079833332,0.8166176554426632
768,6949.532,9387.872,916.0,0.0025,0,0,0.0,0,0.0010783178250430602,0,0.0,0,0.0,0.38552378108909185,0.14819530806584788,0.17964990763046554,0.8153656078457723
769,7607.886,6190.909,1317.929,0.0025,0,0,0.2,0,0.19461133996811245,0,0.06818181818181818,0,0.15,0.28985190997020155,1.001812223845228,0.37251395480634897,0.8148354862539672
770,3880.602,7340.938,137.65,0.0025,0,0,0.0,0,0.022594716481163128,0,0.0,0,0.03,3.150267271355808,0.5829591730429864,3.7885560479251046,0.8147886611270513
771,6185.0,7104.0,1209.0,0.0025,0,0,0.0,0,0.000997005688237866,0,0.0,0,0.0,1.0908463020349035,1.7849550534833583,0.17964990763046554,0.8133450455801291
772,7392.36,5724.571,1235.0,0.005,0,0,0.0,0,0.05075391983534121,0,0.06719367588932806,0,0.09,0.6900118953588961,0.6794711547732675,1.1783710079833332,0.8116489298524143
773,4922.31,8130.262,340.0,0.0025,0,0,0.0,0,0.20647616582094147,0,0.06818181818181818,0,0.01,0.584975247798458,0.6761184895740725,1.7429999999999999,0.8108688613519914
774,10581.0,9068.0,1216.0,0.0025,0,0,0.0,0,0.0030062383072775316,0,0.0,0,0.0,0.38552378108909185,1.2981427559320255,0.555,0.809867370067168
775,4944.847,6598.249,1076.0,0.014,0,0,0.0,0,0.008320214160194114,0,0.0,0,0.0,0.38552378108909185,0.5954645078594942,0.555,0.809537631422538
776,6267.186,9103.737,593.68,0.0025,0,0,0.0,0,0.009797499407922006,0,0.0,0,0.03,1.558974744963495,0.1006535796800491,0.17964990763046554,0.8091058719336788
777,3885.334,7346.629,138.0,0.0025,0,0,0.0,0,0.002699107295065639,0,0.02702702702702703,0,0.03,0.6126694345145667,0.4244022603247901,1.1783710079833332,0.8088325403253687
778,5218.0,8313.0,372.0,0.009,0,0,0.0,0,0.0073581948389229756,1,0.6666666666666666,0,0.05,0.4209509590726559,0.26271346441566984,0.1867157979021039,0.8084140519833971
779,5672.987,6627.363,1284.399,0.057,0,0,0.0,0,0.004570490108115806,0,0.0,0,0.09,1.1532947647043266,0.7662218361072297,2.571601384670821,0.8081689287240734
780,4734.633,6238.41,1096.0,0.045,0,0,0.0,0,0.17355457526069196,0,0.0,0,0.07,0.6120035430994626,0.934282293660795,0.37251395480634897,0.8079107420836411
781,6383.0,6745.0,1336.0,0.0025,0,0,0.0,0,0.0042119257529218135,0,0.0,0,0.0,0.38552378108909185,2.0549945024953233,0.555,0.8057254747576045
782,6062.01,7576.883,867.529,0.014,0,0,0.0,0,0.012063849122849028,0,0.03278688524590164,0,0.01,0.867765532360684,1.094112252424325,1.7429999999999999,0.8054464729466367
783,5742.0,6194.0,1270.0,0.0025,0,0,0.0,0,0.0020160283414263442,0,0.0,0,0.0,1.3277400407895552,2.808692077564703,0.17964990763046554,0.8042259967484767
784,4386.0,6396.0,862.0,0.086,0,0,0.4,0,0.0034723496869551104,0,0.0,0,0.06,0.48596900876284693,1.2478002923277756,0.21397319850419855,0.8028064198039495
785,9008.0,6622.0,1342.0,0.0025,0,0,0.0,0,0.00147129918137266,0,0.0,0,0.0,0.38552378108909185,2.0005089062604915,0.555,0.8008698340963506
786,14159.0,56.0,1307.0,0.0025,0,0,0.0,0,0.04751947445721887,0,0.0,0,0.0,3.825618684842951,0.7967882580114221,0.17964990763046554,0.8004457027744593
787,4429.134,6500.58,813.0,0.023,0,0,0.4,0,0.05373836788548964,0,0.0,0,0.04,1.4382973799252894,0.7613332628253925,0.17964990763046554,0.7999698160635611
788,4727.0,6633.0,912.0,0.048,0,0,0.0,0,0.06049225486428609,0,0.06719367588932806,0,0.05,0.2846814136805973,0.3404081951828494,0.1867157979021039,0.7990921990914157
789,6498.297,7316.089,1082.0,0.561,1,0,0.4,0,0.2236644200117331,0,0.4666666666666667,1,0.89,1.8070057866872555,0.979707263305645,0.4765442467801234,0.7982818583388978
790,5972.0,3917.0,883.0,0.0025,0,0,0.0,0,0.0003600705095372044,0,0.0,0,0.0,0.28009205566249185,1.8483580402254394,0.17964990763046554,0.7972053891790429
791,8526.9,5998.63,1409.48,0.0025,0,0,0.0,0,0.0004499910043047065,0,0.0,0,0.0,1.1532947647043266,1.3394687676036168,0.17964990763046554,0.7967921182898063
792,13568.183,7743.042,1492.0,0.143,1,0,0.4,1,0.6188798803710629,1,1.0,1,0.6,0.7626838859765612,0.6627479289723024,0.143,0.7967095861682079
793,14246.0,950.0,1287.0,0.0025,0,0,0.0,0,0.0004100085611139302,0,0.0,0,0.0,0.38552378108909185,1.904641191753952,0.555,0.7966710942843425
794,7654.096,7280.083,1252.0,0.628,1,1,0.6,1,0.9997390037312168,1,1.0,1,0.87,0.8243452653058795,1.7063150289354754,0.6181337712268828,0.7962842474202221
795,17.0,9179.0,825.0,0.0025,0,0,0.0,0,8.634379087937189e-05,0,0.02702702702702703,0,0.0,1.4647391687207554,2.1173986064688752,0.4765442467801234,0.7960763496477228
796,5243.787,7153.792,839.0,0.041,0,0,0.2,0,0.029579199069314898,0,0.0,0,0.04,0.4255941806407033,0.153486128920248,2.283190799812593,0.7957766402187275
797,9430.0,6324.0,1519.0,0.007,0,0,0.2,0,0.14714895789689822,0,0.06719367588932806,0,0.08,2.090412740710752,1.0758545938145514,0.1867157979021039,0.7957407994648116
798,6846.612,7845.824,1031.859,0.078,0,0,0.0,0,0.12068954384111424,0,0.06719367588932806,0,0.09,0.9520482703103158,1.2940110314973525,0.6375954356047695,0.7956565451968621
799,4729.95,7936.9,275.0,0.0025,0,0,0.0,0,0.10017333203769786,0,0.0,0,0.01,1.9622173115062451,0.5638247317063703,1.377,0.7951987162800486
800,5296.0,5976.0,1178.0,0.009,0,0,0.0,0,0.015283652616593257,0,0.0,0,0.01,0.26154697431436547,0.5446460361998242,0.17964990763046554,0.7943728040662748
801,5570.832,6791.101,1156.639,0.029,0,0,0.0,0,0.022597414187520763,0,0.0,0,0.02,0.2770138185805674,0.8938808077584225,0.555,0.7943645219594201
802,12372.0,9466.0,1400.0,0.026,0,0,0.2,0,0.12208522863433148,0,0.06719367588932806,0,0.05,0.2948700784028428,0.46300287634789006,0.1867157979021039,0.7940170578151409
803,11856.873,9268.942,1288.82,0.0025,0,0,0.0,0,0.008542981537004495,0,0.0,0,0.01,0.3986283404174529,2.7854480575274625,0.17964990763046554,0.7924404087786615
804,21906.0,5514.0,1484.0,0.0025,0,0,0.0,0,0.0011946859427848385,0,0.0,0,0.0,0.3270633553995527,1.3610417589602808,0.555,0.7922342495665291
805,7077.164,4740.719,1070.0,0.019,0,0,0.0,0,0.015332888976102974,0,0.0,0,0.01,0.761600442764191,2.9499368057108195,0.1867157979021039,0.7910763755365152
806,7983.101,9073.868,1036.0,0.0025,0,0,0.0,0,0.009193139911368478,0,0.0,0,0.0,1.1532947647043266,0.7123287964139633,0.17964990763046554,0.7908838069727586
807,6312.578,9072.216,596.0,0.0025,0,0,0.0,0,0.018720165646474544,0,0.0,0,0.0,0.8213559576625604,0.3535659341449548,0.17964990763046554,0.7905684592720138
808,6387.0,8328.0,673.0,0.0025,0,0,0.0,0,0.2306969042446124,0,0.0,0,0.0,0.4283856764903148,0.7325742041529704,0.555,0.7905145861481848
809,4995.068,8197.667,413.0,0.0025,0,0,0.0,0,0.06763185434387556,0,0.0,0,0.03,4.268840844720026,0.6479785667470732,0.17964990763046554,0.790033527089632
810,9311.03,6885.561,1391.0,0.029,0,0,0.0,0,0.0003629895233037603,0,0.38461538461538464,0,0.04,0.7557264765272448,0.67281009841862,0.6181337712268828,0.7893886767841226
811,9316.0,6235.965,1466.209,0.009,0,0,0.0,0,0.008928425070102691,0,0.0,0,0.0,0.38552378108909185,0.8148239971416477,0.555,0.7889467634219052
812,7777.329,9421.947,1001.08,0.0025,0,0,0.0,0,0.01052142718840589,0,0.0,0,0.02,1.1029186177905423,-0.047010609451514106,0.37251395480634897,0.7888165553987011
813,9086.685,8631.27,972.53,0.0025,0,0,0.0,0,0.0014066138867091216,0,0.0,0,0.0,0.38552378108909185,2.9935360581333126,0.555,0.7887669069668016
814,8450.08,6044.907,1444.589,0.086,0,1,0.8,0,0.39325241455309706,0,0.06818181818181818,0,0.12,2.649178063644281,0.8794868760136307,1.7429999999999999,0.7867702632001301
815,11961.156,6512.366,1367.0,0.0025,0,0,0.0,0,0.0035410927613636536,0,0.0,0,0.0,0.38552378108909185,2.606213813348955,0.17964990763046554,0.7866772624681365
816,5858.0,6303.0,1327.0,0.006,0,0,0.0,0,0.0012344274277087306,0,0.0,0,0.0,1.3277400407895552,1.924027380257387,0.17964990763046554,0.7859857905319626
817,9892.451,6741.54,1405.1,0.006,0,0,0.0,0,0.07066561262345364,0,0.0,0,0.08,0.867765532360684,1.4949363988186155,0.17964990763046554,0.785666353364169
818,10942.979,6014.762,1528.0,0.017,0,0,0.2,0,0.09105331859642046,0,0.06719367588932806,0,0.07,0.4297948490632352,1.6354627026972821,0.1867157979021039,0.7855890932839004
819,6410.0,6739.0,1335.0,0.0025,0,0,0.0,0,0.016372621703369138,0,0.06719367588932806,0,0.0,0.2770138185805673,1.7385460499203382,0.1867157979021039,0.7855337680229533
820,6257.232,7213.196,1169.099,0.032,0,0,0.0,0,0.005803354957811807,0,0.06719367588932806,0,0.02,0.28009205566249185,2.5707812430349413,1.0310368953501068,0.7851416912605274
821,8484.024,6823.968,1391.239,0.0025,0,0,0.0,0,0.09662098535553136,0,0.0,0,0.11,0.7243762139021963,0.9170767133766636,0.37251395480634897,0.7828468319580447
822,4784.829,6145.35,1150.0,0.718,1,1,0.6,1,0.9797995097711606,1,1.0,1,0.84,0.9351561731396688,0.9055780447648716,0.6181337712268828,0.7828046679651345
823,9206.111,7092.305,1328.98,0.0025,0,0,0.0,0,0.003502535087632006,0,0.0,0,0.0,0.38552378108909185,0.8870947942051264,0.555,0.7826665315558798
824,4913.899,6732.387,995.0,0.442,1,1,0.8,0,0.30116188828201773,0,0.4666666666666667,1,0.93,0.9112279736173341,1.2133242794344166,0.4765442467801234,0.7825607809402182
825,9456.0,6383.0,1510.0,0.0025,0,0,0.2,0,0.10191958260227187,0,0.0,0,0.03,4.441589028102009,1.0683215825699968,0.37251395480634897,0.7816645832586923
826,7749.347,7367.764,1200.0,0.008,0,0,0.0,0,0.14962934069476053,0,0.0,0,0.01,1.5107014761709778,0.6425008674908097,1.7429999999999999,0.7815929252953021
827,5107.22,8320.15,361.0,0.006,0,0,0.0,0,0.0004005109861765262,0,0.03278688524590164,0,0.0,0.9361369155687654,1.761701645872945,0.17964990763046554,0.7814831393137646
828,6566.274,7175.239,1134.0,0.63,1,1,0.6,0,0.24647340762199127,1,0.8888888888888888,1,0.85,0.7839582130029646,0.9184202674298069,0.4765442467801234,0.7812131038094432
829,5962.0,7775.0,743.0,0.006,0,0,0.4,0,0.2135965611926503,0,0.0,0,0.18,2.2580432431630344,0.8808504452825778,0.37251395480634897,0.780091052484503
