Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm
197,5068.0,6993.0,858.0,0.0025,0,0,0.0,0,0.0024867441343860803,0,0.0,0,0.0,0.3270633553995527,2.294047129768672
198,4599.0,5970.0,977.0,0.0025,0,0,0.0,0,0.0047502559764739756,0,0.0,0,0.0,1.2695947441053914,2.2908699443016975
199,6761.0,8006.0,932.0,0.0025,0,0,0.0,0,0.0025336932878303763,0,0.0,0,0.0,1.260848747140266,2.2815458467759795
200,9078.0,6711.0,1333.0,0.0025,0,0,0.0,0,0.0029710176819421957,0,0.0,0,0.0,0.38552378108909185,2.2666490712849923
201,7187.0,6671.0,1289.0,0.0025,0,0,0.0,0,0.0009914685659837134,0,0.0,0,0.0,0.38552378108909185,2.2551593825818
202,4924.965,6626.562,1066.0,6.953,1,1,1.0,1,0.997709939868111,1,1.0,1,0.96,1.925153447300512,2.245857310447062
203,7199.911,3507.765,1262.249,1.057,1,1,1.0,1,0.9999106840799558,1,1.0,1,0.8,0.7488943525767852,2.2453273228774444
204,11612.946,7838.838,1303.0,0.0025,0,0,0.0,0,0.0007458529945929776,0,0.0,0,0.0,0.3979290805919187,2.2392856784772195
205,8899.0,6746.0,1320.0,0.005,0,0,0.0,0,0.0018115053848894883,0,0.0,0,0.0,0.38552378108909185,2.2363298725405483
206,5256.0,8076.0,527.609,0.0025,0,0,0.0,0,0.003235063359778361,0,0.0,0,0.0,0.38552378108909185,2.2357789114340814
207,5118.653,7184.682,827.0,0.0025,0,0,0.0,0,0.0003361067693893671,0,0.0,0,0.01,1.1532947647043266,2.2330388325012023
208,5601.033,6584.195,1257.0,0.0025,0,0,0.0,0,0.02627273531359637,0,0.0,0,0.0,0.6603562144717818,2.2267137137823516
209,5619.311,7058.962,1013.18,0.0025,0,0,0.0,0,0.011290540730940163,0,0.0,0,0.0,1.210589368349123,2.224420672000927
210,5246.0,4123.0,764.0,0.0025,0,0,0.0,0,0.0010713627734016422,0,0.0,0,0.01,0.37915396759275116,2.2178549331636104
211,10159.0,8676.0,1065.0,0.0025,0,0,0.0,0,0.0008605472519793532,0,0.0,0,0.0,0.38552378108909185,2.210448223654125
212,7211.0,7585.0,1146.0,0.006,0,0,0.0,0,0.001864567511517466,0,0.0,0,0.0,0.27099200403208507,2.207161073557314
213,7791.561,9130.511,1028.72,0.0025,0,0,0.0,0,0.002243317781117956,0,0.0,0,0.0,0.38552378108909185,2.2062390616057233
214,13566.359,7659.223,1461.89,0.0025,0,0,0.0,0,0.016529116280273412,0,0.0,0,0.0,0.3037241218861891,2.2017675362892817
215,8918.989,8950.516,1087.94,0.0025,0,0,0.0,0,0.0009894633384637645,0,0.0,0,0.0,0.4215476378590439,2.2015649422607164
216,5472.0,6782.0,1112.0,0.0025,0,0,0.0,0,0.008435909979840216,0,0.0,0,0.0,0.28009205566249185,2.201138052307815
217,11329.408,7444.62,1286.0,0.0025,0,0,0.0,0,0.002943355287266798,0,0.0,0,0.0,0.37416817287548765,2.200129715473707
218,5221.0,6454.0,1214.0,0.0025,0,0,0.0,0,0.00902628487451242,0,0.0,0,0.0,1.1240297993881097,2.1833538780882096
219,4817.0,5968.0,1086.0,0.0025,0,0,0.0,0,0.001629545278385011,0,0.0,0,0.0,1.2695947441053914,2.1799962241546478
220,12269.916,8235.052,1215.39,0.0025,0,0,0.0,0,0.001169760920266606,0,0.0,0,0.0,0.38552378108909185,2.1735802432596385
221,4420.0,7591.0,359.0,0.0025,0,0,0.0,0,0.03249615711462402,0,0.0,0,0.0,0.8420463207151766,2.1722943522205473
222,9730.406,7705.351,1128.98,0.0025,0,0,0.0,0,0.0016819886751336588,0,0.0,0,0.0,0.43276279064428974,2.170151139167322
223,8914.314,9028.546,1108.39,0.0025,0,0,0.0,0,0.0018705033487972113,0,0.0,0,0.0,0.38552378108909185,2.169167170605199
224,7216.168,4546.768,970.0,0.0025,0,0,0.0,0,0.00921135485555937,0,0.0,0,0.0,0.6603562144717818,2.1661003831663153
225,8679.177,8864.974,1035.69,0.0025,0,0,0.0,0,0.0012956040393417804,0,0.0,0,0.0,1.3531979720508422,2.161328457868251
226,6143.0,6981.0,1257.0,0.005,0,0,0.0,0,0.010215327288100446,0,0.0,0,0.0,1.1240297993881097,2.159948952953168
227,10726.726,6353.396,1422.0,0.0025,0,0,0.0,0,0.006660518343975791,0,0.0,0,0.0,0.38552378108909185,2.15773587971422
228,7360.476,9291.407,938.0,0.0025,0,0,0.0,0,0.0014498433538064164,0,0.0,0,0.0,1.1532947647043266,2.1567920901553306
229,12174.954,6368.078,1402.0,0.0025,0,0,0.0,0,0.0013295859994297847,0,0.0,0,0.0,0.38552378108909185,2.152552498117968
230,12066.249,6446.937,1374.0,0.0025,0,0,0.0,0,0.004973919485781768,0,0.0,0,0.0,0.38552378108909185,2.149389912529625
231,6600.749,6751.646,1352.149,0.005,0,0,0.0,0,0.008801897673627187,0,0.0,0,0.0,0.3251514733447335,2.1491698557100785
232,5561.711,6797.572,1156.639,6.967,1,1,0.6,1,0.780256275524647,1,1.0,1,0.89,1.3511826379778789,2.1482633700122085
233,12831.31,6542.322,1529.17,0.0025,0,0,0.0,0,0.002571668610489447,0,0.0,0,0.0,0.4215476378590439,2.1400278906507593
234,5850.0,6442.0,1325.0,0.0025,0,0,0.0,0,0.002221932524469936,0,0.0,0,0.0,0.27099200403208507,2.1334980322644737
235,3450.497,6885.612,161.0,0.0025,0,0,0.0,0,0.002204844031307766,0,0.03278688524590164,0,0.01,0.9361369155687657,2.1332644345693472
236,9227.545,6670.634,1402.869,0.0025,0,0,0.0,0,0.004344737399598352,0,0.0,0,0.0,0.38552378108909185,2.1261024837044493
237,7388.0,5177.0,1308.0,0.0025,0,0,0.0,0,0.00587199145404589,0,0.0,0,0.01,0.28009205566249185,2.1184656647878386
238,17.0,9179.0,825.0,0.0025,0,0,0.0,0,8.634379087937189e-05,0,0.02702702702702703,0,0.0,1.4647391687207554,2.1173986064688752
239,11905.722,8212.004,1269.0,0.0025,0,0,0.0,0,0.004016195719408036,0,0.0,0,0.0,0.38552378108909185,2.1094717357629014
240,6357.364,8528.587,619.0,0.0025,0,0,0.0,0,0.014481513023550708,0,0.0,0,0.0,1.1029186177905426,2.103982914110194
241,8409.0,5162.0,1250.0,0.0025,0,0,0.0,0,3.2176938604181226e-05,0,0.0,0,0.0,1.1532947647043266,2.1008002386051876
242,6566.0,7307.0,1055.0,0.007,0,0,0.0,0,0.00486708532046384,0,0.0,0,0.0,0.28009205566249185,2.0998331327381905
243,7969.636,9072.241,1034.0,0.0025,0,0,0.0,0,0.03648861222345797,0,0.0,0,0.0,1.1029186177905423,2.0994293413455827
244,7118.649,9357.443,984.0,0.0025,0,0,0.0,0,0.011271255781323217,0,0.0,0,0.0,0.3065469795501437,2.0963733028527107
245,5448.353,8013.825,583.0,0.0025,0,0,0.0,0,0.0007415345546580191,0,0.0,0,0.01,1.1532947647043266,2.0952774836048205
246,5396.0,6578.0,1147.0,0.0025,0,0,0.0,0,0.00164888394766839,0,0.0,0,0.0,1.210589368349123,2.0952176377835627
247,10186.511,8728.796,1107.0,0.0025,0,0,0.0,0,0.0003119113902338119,0,0.0,0,0.01,0.38552378108909185,2.087090209397174
248,9249.006,6440.427,1396.53,0.0025,0,0,0.0,0,0.006062705564996318,0,0.0,0,0.0,0.38552378108909185,2.0841553740526804
249,12600.041,6529.809,1557.14,0.0025,0,0,0.0,0,0.0024902990685546187,0,0.0,0,0.0,0.38552378108909185,2.078639170823499
250,8879.033,8654.444,1019.0,0.0025,0,0,0.0,0,0.001101120919445511,0,0.0,0,0.0,0.28009205566249185,2.0702744315986155
251,4733.169,6142.799,1117.0,0.01,0,0,0.0,0,0.009681270410437877,0,0.0,0,0.0,0.38552378108909185,2.068162918217395
252,5792.0,5937.0,1174.0,0.0025,0,0,0.0,0,0.005280393678032531,0,0.0,0,0.0,0.28009205566249185,2.0643098035892273
253,5918.0,6328.0,1310.0,0.005,0,0,0.0,0,0.0004816806080008566,0,0.0,0,0.0,1.3277400407895552,2.0634697093639995
254,5893.0,6304.0,1320.0,0.0025,0,0,0.0,0,0.0026174985930212907,0,0.0,0,0.0,0.28009205566249185,2.0612778694354668
255,4493.166,7284.159,553.0,0.0025,0,0,0.0,0,0.004047574620454223,0,0.0,0,0.0,1.260848747140266,2.059523312822244
256,5359.797,8200.243,503.0,0.0025,0,0,0.0,0,0.0013522607160352757,0,0.0,0,0.0,0.38552378108909185,2.058925926020884
257,6688.0,7176.0,1172.0,0.025,0,0,0.0,0,0.004617189977057924,0,0.0,0,0.0,0.3270633553995527,2.0579482743041
258,6383.0,6745.0,1336.0,0.0025,0,0,0.0,0,0.0042119257529218135,0,0.0,0,0.0,0.38552378108909185,2.0549945024953233
259,10751.67,9714.179,1408.0,0.006,0,0,0.0,0,0.0011658118187948222,0,0.0,0,0.0,0.38552378108909185,2.0543491354297045
260,6433.0,6718.0,1335.0,0.0025,0,0,0.0,0,0.0022581730097637615,0,0.0,0,0.0,0.38552378108909185,2.041954685783349
261,12405.711,6599.967,1571.49,0.0025,0,0,0.0,0,0.0023394134292645495,0,0.0,0,0.0,0.38552378108909185,2.027863458842865
262,10776.619,9725.142,1409.0,0.005,0,0,0.0,0,0.0010143989267431942,0,0.0,0,0.0,0.38552378108909185,2.0272750665824617
263,8118.083,8580.602,933.22,0.0025,0,0,0.0,0,0.006599350418085683,0,0.0,0,0.02,0.38552378108909185,2.014758092475451
264,9909.227,6531.789,1455.0,0.021,0,0,0.0,0,0.012059516047867822,0,0.06719367588932806,0,0.0,0.3982568840098808,2.010258057206992
265,11568.974,7096.43,1308.0,0.0025,0,0,0.0,0,0.004734297738904845,0,0.0,0,0.0,0.3065469795501437,2.009729740252268
266,4784.747,6015.991,1121.0,0.0025,0,0,0.0,0,0.0016511723712727042,0,0.0,0,0.0,1.2961042273024823,2.008483673344336
267,4021.16,6431.971,635.0,0.0025,0,0,0.0,0,0.0030056534921845024,0,0.0,0,0.0,0.34586023520182446,2.0057371158013146
268,5482.0,6489.0,1245.0,0.014,0,0,0.0,0,0.006051330531219902,0,0.0,0,0.0,0.38552378108909185,2.003679364982517
269,7468.3,7510.31,1259.0,0.0025,0,0,0.2,0,0.20435393012930772,0,0.06818181818181818,0,0.15,1.3433235952047533,2.0033685305779056
270,9008.0,6622.0,1342.0,0.0025,0,0,0.0,0,0.00147129918137266,0,0.0,0,0.0,0.38552378108909185,2.0005089062604915
271,4946.0,5016.0,711.0,0.0025,0,0,0.0,0,0.0022194912965457112,0,0.02702702702702703,0,0.02,0.6603562144717818,1.9965958975094253
272,6644.0,6577.0,1249.0,0.0025,0,0,0.0,0,0.0019249345034857638,0,0.0,0,0.0,1.1532947647043266,1.9946139135909566
273,10784.418,7619.256,1283.0,0.0025,0,0,0.0,0,0.0008807915187386252,0,0.0,0,0.0,0.38552378108909185,1.9944770961762075
274,6201.0,7260.0,1100.0,0.0025,0,0,0.0,0,0.004560814530591007,0,0.0,0,0.0,0.28009205566249185,1.9914658386905837
275,7840.0,6776.0,1341.459,0.0025,0,0,0.0,0,0.001095003250963384,0,0.0,0,0.0,0.38552378108909185,1.9885026372284682
276,8458.298,8794.814,1048.8,0.0025,0,0,0.0,0,0.012974633310473823,0,0.0,0,0.0,0.3270633553995527,1.9857505538169715
277,6615.0,7184.0,1073.0,0.0025,0,0,0.0,0,0.0020799982634923,0,0.0,0,0.0,0.4215476378590439,1.9802766343463793
278,5098.0,6502.0,1130.0,0.005,0,0,0.0,0,0.006544672930310221,0,0.0,0,0.01,0.3979290805919188,1.9763516081505255
279,5861.0,6053.0,1232.0,0.0025,0,0,0.0,0,0.012303642448867702,0,0.0,0,0.0,0.3979290805919187,1.962896266188408
280,7537.0,5166.0,1320.0,0.0025,0,0,0.0,0,0.006959267573706189,0,0.0,0,0.0,0.27099200403208507,1.9617170357225775
281,13423.401,7979.578,962.0,0.011,0,0,0.0,0,0.00013155049383598607,0,0.0,0,0.01,0.2669131436179215,1.9587471949216215
282,8283.833,8336.032,900.0,0.0025,0,0,0.0,0,0.028207337499022517,0,0.0,0,0.0,0.3270633553995527,1.9539398338302045
283,7485.566,8743.402,680.21,0.0025,0,0,0.0,0,0.0013839724664238182,0,0.0,0,0.01,1.4565244956273118,1.9513252439891697
284,5896.0,6012.0,1207.0,0.0025,0,0,0.0,0,0.004446947786162035,0,0.0,0,0.0,1.2327814556691272,1.9477410160087574
285,12250.688,6333.912,1448.0,0.0025,0,0,0.0,0,0.00027968998121875177,0,0.0,0,0.0,0.38552378108909185,1.9460919069598717
286,4696.996,6207.026,1085.0,0.099,0,0,0.4,1,0.8229617420240465,0,0.06719367588932806,0,0.06,3.194045495698847,1.9436666493703667
287,10779.0,6287.0,1453.0,0.005,0,0,0.0,0,0.02502083638554735,0,0.0,0,0.0,0.5942434094993728,1.9359391825473635
288,9416.112,7499.893,1209.93,0.0025,0,0,0.0,0,0.005056761853952861,0,0.0,0,0.0,0.38552378108909185,1.9332315812975749
289,5699.316,5885.342,1135.0,0.0025,0,0,0.0,0,0.010630300726163548,0,0.0,0,0.0,0.6456221221577562,1.9324977970667871
290,9217.572,8458.713,961.09,0.0025,0,0,0.0,0,0.0005394831758524565,0,0.0,0,0.0,0.28009205566249185,1.9323394631443431
291,10920.0,6418.0,1487.0,0.0025,0,0,0.0,0,0.04818167233674297,0,0.0,0,0.03,1.319284200709451,1.9283583363440084
292,7613.912,9173.874,961.0,0.0025,0,0,0.0,0,0.008202083452989999,0,0.0,0,0.0,0.3457967972503655,1.9270180779893842
293,10374.323,7964.097,1158.44,0.0025,0,0,0.0,0,3.364916724080716e-05,0,0.0,0,0.0,1.1532947647043266,1.926718887637339
294,9898.519,6509.823,1454.0,0.023,0,0,0.0,0,0.01705050116252976,0,0.0,0,0.05,0.40933374565274044,1.9265132173800845
295,12406.572,9767.952,1396.0,0.014,0,0,0.0,0,0.003883114814914713,0,0.0,0,0.0,0.28009205566249185,1.926308997452826
296,7271.0,5300.0,1346.0,0.0025,0,0,0.0,0,0.003876660734457221,0,0.0,0,0.0,0.28009205566249185,1.9240529209610255
297,5858.0,6303.0,1327.0,0.006,0,0,0.0,0,0.0012344274277087306,0,0.0,0,0.0,1.3277400407895552,1.924027380257387
298,5559.0,6674.0,1185.0,0.0025,0,0,0.0,0,0.015434224608095262,0,0.0,0,0.0,0.8617611582290823,1.9190444391299495
299,8061.978,5620.019,1465.839,0.0025,0,0,0.0,0,0.002192884201937179,0,0.0,0,0.0,0.38552378108909185,1.9162775265744938
300,5390.0,6303.0,1296.0,0.012,0,0,0.0,0,0.00134380144177622,0,0.0,0,0.0,1.3531979720508418,1.907047080095598
301,14246.0,950.0,1287.0,0.0025,0,0,0.0,0,0.0004100085611139302,0,0.0,0,0.0,0.38552378108909185,1.904641191753952
302,8949.0,4946.0,1198.0,0.0025,0,0,0.0,0,0.0034101520489496617,0,0.0,0,0.0,0.3065469795501437,1.9015117355761522
303,12363.0,6098.0,1477.0,0.0025,0,0,0.0,0,0.0011144491356815,0,0.0,0,0.0,0.38552378108909185,1.900523306042077
304,5747.345,7762.019,756.0,0.006,0,0,0.0,0,0.10621984134871046,0,0.0,0,0.02,1.6476171795811592,1.8879296676821442
305,8309.0,5243.0,1325.0,0.0025,0,0,0.0,0,0.00014340517676118567,0,0.0,0,0.0,1.1532947647043266,1.8862580627383274
306,7983.017,6489.989,1381.939,0.0025,0,0,0.0,0,0.0027431640619172424,0,0.0,0,0.0,0.38552378108909185,1.8820917596377147
307,11013.126,6555.424,1469.53,0.0025,0,0,0.0,0,0.00022187133473927992,0,0.0,0,0.0,1.3540430783819428,1.8780079489497459
308,6296.0,7506.0,987.0,0.0025,0,0,0.0,0,0.0023649214455039335,0,0.0,0,0.0,0.38552378108909185,1.872774740820139
309,6148.0,6960.0,1293.0,0.0025,0,0,0.0,0,0.0014316891612798862,0,0.0,0,0.0,0.3979290805919188,1.8708048861696032
310,7668.103,7227.104,1273.0,2.625,1,1,0.8,1,0.9953897482772758,1,1.0,1,0.96,1.2017203414362965,1.8661487820236007
311,7040.0,7506.0,1176.0,0.0025,0,0,0.0,0,0.0030964259857566095,0,0.0,0,0.01,1.8381471809085652,1.8656785128911444
312,7593.0,7660.0,1133.0,0.0025,0,0,0.0,0,0.015437697526376946,0,0.06719367588932806,0,0.02,0.4342255679016491,1.8633474916668358
313,4910.027,6506.048,1105.0,0.026,0,0,0.0,0,0.007062850921015385,0,0.0,0,0.02,1.1469140223327945,1.862985315450795
314,7311.601,9215.031,946.0,0.0025,0,0,0.0,0,0.0040923831246457475,0,0.0,0,0.0,0.3270633553995527,1.8556494976748281
315,7555.0,5115.0,1373.0,0.0025,0,0,0.0,0,0.002634973002355909,0,0.0,0,0.0,0.28009205566249185,1.8546394619022686
316,7299.823,5787.374,1183.0,0.0025,0,0,0.0,0,0.0027641701633198215,0,0.0,0,0.0,0.28009205566249185,1.850416908893018
317,5972.0,3917.0,883.0,0.0025,0,0,0.0,0,0.0003600705095372044,0,0.0,0,0.0,0.28009205566249185,1.8483580402254394
318,4808.731,6022.562,1130.0,0.0025,0,0,0.0,0,0.003464800289546927,0,0.0,0,0.0,1.1029186177905423,1.8391074943477133
319,7504.0,7094.0,1280.0,0.0025,0,0,0.0,0,0.000300716234079825,0,0.0,0,0.0,1.2030812465920673,1.8366753790181802
320,5536.363,7110.256,970.0,0.0025,0,0,0.0,0,0.002310685561120011,0,0.0,0,0.0,0.38552378108909185,1.8352076975614482
321,6041.007,7656.266,825.0,0.0025,0,0,0.0,0,0.0012255016965164905,0,0.03278688524590164,0,0.0,0.2619062572295838,1.825324875874708
322,10718.47,9555.548,1369.0,0.016,0,0,0.0,0,0.00738091089212999,0,0.06719367588932806,0,0.0,0.3472787550108377,1.8181760691281585
323,7254.0,5305.0,1371.0,0.0025,0,0,0.0,0,0.003792405090702384,0,0.0,0,0.0,0.4215476378590439,1.8171050331244951
324,9718.066,3156.91,1463.229,0.0025,0,0,0.0,0,0.003399612202416194,0,0.0,0,0.01,0.38552378108909185,1.8166814029139733
325,4968.2,6374.2,1199.0,0.0025,0,0,0.0,0,0.0007820083534148154,0,0.0,0,0.0,0.3065469795501437,1.810792453086674
326,5873.0,6309.0,1318.0,0.0025,0,0,0.0,0,0.0017237975756297338,0,0.0,0,0.0,1.3277400407895552,1.8061470796589927
327,11802.383,8850.063,1180.08,0.005,0,0,0.0,0,0.0009504822411384395,0,0.0,0,0.01,1.2998162978162042,1.804316400260503
328,7114.945,9343.175,979.0,0.0025,0,0,0.0,0,0.019414802115455265,0,0.0,0,0.0,0.3979290805919187,1.8030011510750592
329,11027.012,6514.599,1485.18,0.009,0,0,0.0,0,0.017468312187499665,0,0.0,0,0.03,0.8122589821787154,1.8016349365815967
330,7552.0,5299.0,1399.0,0.0025,0,0,0.0,0,0.0030392145645949,0,0.0,0,0.0,0.4215476378590439,1.79686129948729
331,9461.0,6328.0,1496.709,0.014,0,0,0.2,0,0.07726849984184803,0,0.06719367588932806,0,0.14,1.8757226314355788,1.7880133988545361
332,7464.106,5159.966,1417.039,0.0025,0,0,0.0,0,0.0035878510814847664,0,0.0,0,0.0,0.38552378108909185,1.7855898828543082
333,6185.0,7104.0,1209.0,0.0025,0,0,0.0,0,0.000997005688237866,0,0.0,0,0.0,1.0908463020349035,1.7849550534833583
334,11032.974,7844.365,1359.0,0.0025,0,0,0.0,0,0.0005888599365663313,0,0.0,0,0.0,1.3540430783819428,1.783725720356691
335,7785.0,6934.0,1320.0,0.0025,0,0,0.0,0,0.0016008952282384754,0,0.0,0,0.0,0.38552378108909185,1.7819845383821105
336,7928.936,4532.386,1060.0,0.0025,0,0,0.0,0,0.00612471010463513,0,0.0,0,0.0,0.37642726147184313,1.7818043528289431
337,7446.0,7291.0,1294.0,0.0025,0,0,0.0,0,0.002534295698726101,0,0.0,0,0.0,0.38552378108909185,1.7784390514659842
338,10783.487,9699.401,1406.0,0.005,0,0,0.0,0,0.001054424637338492,0,0.0,0,0.0,0.38552378108909185,1.777431692619945
339,5115.68,7265.548,789.0,0.0025,0,0,0.0,0,0.0002311279033769018,0,0.0,0,0.0,1.3277400407895552,1.775482635498805
340,7634.969,7307.316,1221.0,0.501,1,0,0.2,1,0.8597453840025282,1,1.0,1,0.84,1.3433338091985354,1.7693492326752787
341,7906.0,6463.0,1381.939,0.0025,0,0,0.0,0,0.001862266132830709,0,0.0,0,0.0,0.38552378108909185,1.7679272561585457
342,4696.846,6207.026,1085.0,0.067,0,0,0.4,1,0.7294292926503808,0,0.06719367588932806,0,0.11,3.194045495698846,1.7660814443609953
343,5107.22,8320.15,361.0,0.006,0,0,0.0,0,0.0004005109861765262,0,0.03278688524590164,0,0.0,0.9361369155687654,1.761701645872945
344,8780.0,5308.0,1220.0,0.0025,0,0,0.0,0,0.001383786360162178,0,0.0,0,0.0,0.38552378108909185,1.758901725076083
345,5793.0,5975.0,1197.0,0.0025,0,0,0.0,0,0.0019333699509094895,0,0.0,0,0.0,0.38552378108909185,1.7574351797902796
346,7681.0,7008.0,1314.0,0.0025,0,0,0.0,0,0.0010410640925384773,0,0.0,0,0.0,0.38552378108909185,1.7560209961485949
347,5864.0,6231.0,1295.0,0.0025,0,0,0.0,0,0.0003790263307151659,0,0.0,0,0.01,1.3277400407895552,1.749570889677365
348,10073.0,8888.0,1127.0,0.0025,0,0,0.0,0,0.0030578018376787664,0,0.0,0,0.0,0.31339200632907266,1.7411548884046386
349,6410.0,6739.0,1335.0,0.0025,0,0,0.0,0,0.016372621703369138,0,0.06719367588932806,0,0.0,0.2770138185805673,1.7385460499203382
350,11573.009,7065.976,1309.0,0.0025,0,0,0.0,0,0.004002835374888392,0,0.0,0,0.0,0.3065469795501437,1.7344087196211089
351,5850.0,6456.0,1323.0,0.0025,0,0,0.0,0,0.005902032036641258,0,0.0,0,0.0,0.3251514733447335,1.7330068089437498
352,5577.393,6763.242,1156.639,0.928,1,1,1.0,1,0.9999874626125389,1,1.0,1,0.96,1.3566676386962717,1.7319819778410652
353,4619.0,5950.0,978.0,0.041,0,0,0.0,0,0.0066268791448989076,0,0.02702702702702703,0,0.01,0.3251514733447335,1.730399985554358
354,4365.662,6437.495,826.0,2.133,1,0,0.4,0,0.46611921279897167,1,1.0,1,0.78,0.677265856143198,1.7266238259712199
355,5653.383,7201.3,1056.0,0.0025,0,0,0.0,0,0.00286431338192275,0,0.0,0,0.0,0.38552378108909185,1.7221954324812527
356,5107.35,8317.33,362.0,0.005,0,0,0.0,0,0.014599964862508048,0,0.0,0,0.02,0.6870306015815892,1.7214860734456061
357,7088.0,5445.0,1267.0,0.0025,0,0,0.0,0,0.0036140074483491753,0,0.0,0,0.0,0.28009205566249185,1.7200016426961624
358,7849.0,7270.0,1214.0,0.0025,0,0,0.0,0,0.002653972198594328,0,0.0,0,0.0,1.1469140223327945,1.718725173894517
359,6352.74,6819.014,1352.149,4.363,1,0,0.2,1,0.6361826901305179,1,1.0,1,0.63,1.1532947647043266,1.7185793714229955
360,4906.796,6463.646,1144.0,0.01,0,0,0.0,0,0.0010858276448196297,0,0.0,0,0.01,0.38552378108909185,1.7173302049538837
361,6262.426,7149.453,1169.099,1.125,1,0,0.2,1,0.989533904882356,1,1.0,1,0.66,0.6211213111348797,1.7173017923191445
362,4711.0,6292.0,1057.0,0.693,1,1,0.6,0,0.38875202032005535,0,0.06719367588932806,1,0.68,0.5710883380549223,1.7118662545741858
363,9255.155,6844.422,1386.0,0.0025,0,0,0.0,0,0.007074987784158387,0,0.0,0,0.0,0.38552378108909185,1.7118130350745866
364,12145.648,9090.515,1257.1,0.0025,0,0,0.0,0,0.005662848163832147,0,0.0,0,0.0,0.34579679725036544,1.7093853839595825
365,8257.0,5550.0,1426.0,0.0025,0,0,0.0,0,0.002216233763896777,0,0.0,0,0.0,0.38552378108909185,1.7089040218640412
366,7654.096,7280.083,1252.0,0.628,1,1,0.6,1,0.9997390037312168,1,1.0,1,0.87,0.8243452653058795,1.7063150289354754
367,4726.049,6254.175,1092.0,4.093,1,1,0.8,1,0.9999960869239182,1,1.0,1,0.79,0.6121480115792222,1.7052090886769564
368,4421.501,7521.07,383.0,0.0025,0,0,0.0,0,0.04073988458988608,0,0.0,0,0.01,2.329386739482138,1.7007633201631167
369,7753.403,7446.545,1170.169,0.013,0,0,0.2,0,0.07297410741065337,0,0.0,0,0.0,0.4399718480337572,1.7006353160569863
370,6278.0,7263.0,1111.0,0.0025,0,0,0.0,0,0.0021323331767937295,0,0.0,0,0.0,0.38552378108909185,1.698265098973225
371,15961.376,9122.193,1395.149,0.013,0,0,0.0,0,0.0023393866000744994,0,0.0,0,0.01,0.28009205566249185,1.696026119102257
372,10716.626,6355.484,1437.0,0.0025,0,0,0.0,0,0.038132041028493296,0,0.0,0,0.01,0.7192643640218126,1.6944433655604754
373,10714.0,9146.0,1214.0,0.0025,0,0,0.0,0,0.002474754386057029,0,0.0,0,0.0,0.38552378108909185,1.6938429056611408
374,4780.054,6400.453,1036.0,0.021,0,0,0.0,0,0.001950592600091713,0,0.0,0,0.0,1.2030812465920673,1.6923108212861004
375,6222.612,7041.92,1277.0,0.0025,0,0,0.0,0,0.006709888460033906,0,0.0,0,0.0,1.1029186177905423,1.6891921806010317
376,8460.0,4754.0,1137.0,0.0025,0,0,0.0,0,0.002198066464314127,0,0.0,0,0.01,1.1029186177905423,1.687789655607686
377,11193.267,7771.686,1286.77,0.0025,0,0,0.0,0,0.0002469875215967171,0,0.0,0,0.0,1.3074922699210423,1.6854448762099183
378,6363.0,7674.0,879.0,0.007,0,0,0.0,0,0.08072325657624514,0,0.06719367588932806,0,0.01,0.7192643640218126,1.6826452858717436
379,6259.677,7147.453,1169.099,2.136,1,1,1.0,1,0.9994581775266617,1,1.0,1,0.81,1.6738592000755417,1.6788703940253953
380,11429.841,8653.792,1116.01,0.008,0,0,0.0,0,0.002435632025158483,0,0.0,0,0.0,0.38552378108909185,1.6711630024532322
381,7520.809,7644.348,1189.0,0.007,0,0,0.0,0,0.061135238087847016,0,0.06818181818181818,0,0.04,1.4600283257024134,1.6702223094187747
382,6348.0,7735.0,870.0,0.0025,0,0,0.0,0,0.017058249634547287,0,0.0,0,0.0,0.33261787027938006,1.6672333624190754
383,7225.0,6643.0,1289.0,0.0025,0,0,0.0,0,0.00474385936826653,0,0.0,0,0.0,0.28009205566249185,1.6668442503770668
384,14483.634,9478.922,1422.489,0.029,0,0,0.0,0,0.0014410303863029224,0,0.0,0,0.01,0.3979290805919188,1.6635916449049573
