East,North,Level,Au_ppm,target_Au,bloque,y_prob,y_pred
4968.2,6374.2,1199.0,0.0025,0,SO,0.0,0
4967.0,6374.35,1198.0,0.0025,0,SO,0.0,0
4966.0,6375.4,1196.0,0.0025,0,SO,0.0,0
4948.0,6623.0,1056.0,0.0025,0,SO,0.0,0
4964.6,6649.0,1056.0,0.738,1,SO,0.0,0
4963.1,6649.0,1053.0,1.405,1,SO,0.13714300841093063,0
4962.0,6661.0,1045.0,0.102,1,SO,0.4191650480031967,1
4969.5,6685.0,1030.0,0.164,1,SO,0.33200609087944033,1
4918.0,6713.0,1005.0,0.21,1,SO,0.031717344745993616,0
4916.0,6713.0,1005.0,0.471,1,SO,0.03171734604984522,0
4914.8,6713.0,1005.0,0.035,0,SO,0.0,0
4913.4,6713.0,1005.0,0.153,1,SO,0.030430344492197038,0
4913.899,6732.387,995.0,0.442,1,SO,0.45633761286735536,1
4912.899,6732.387,995.0,0.333,1,SO,0.03171734530478716,0
4997.0,6855.0,911.0,0.019,0,SO,0.3083192765712738,1
4995.0,6854.0,907.0,0.018,0,SO,0.031717345118522644,0
4723.0,5995.0,1040.0,0.042,0,SO,0.020302879437804223,0
4621.0,5993.0,986.0,0.006,0,SO,0.23091037422418595,1
4577.0,6061.0,967.0,0.0025,0,SO,0.012055455148220063,0
4605.0,6333.0,1010.0,0.272,1,SO,0.21214225236326456,1
4684.098,6356.318,1010.0,0.021,0,SO,0.0,0
4784.829,6145.35,1150.0,0.718,1,SO,0.9333333253860474,1
5296.0,5976.0,1178.0,0.009,0,SO,0.013677619025111198,0
4845.201,6214.071,1157.0,0.006,0,SO,0.002531645633280277,0
4846.153,6213.969,1157.0,0.235,1,SO,0.01265911255031824,0
4846.925,6213.846,1157.0,0.017,0,SO,0.013677618838846684,0
4848.251,6220.151,1155.0,0.254,1,SO,0.020906535908579826,0
4733.169,6142.799,1117.0,0.01,0,SO,0.0,0
4717.783,6123.527,1130.0,0.0025,0,SO,0.0,0
4873.0,6068.0,1442.0,0.008,0,SO,0.0,0
4815.0,5866.0,1018.0,0.023,0,SO,0.005430196411907673,0
4718.322,6074.248,1131.0,0.0025,0,SO,0.0,0
4784.747,6015.991,1121.0,0.0025,0,SO,0.0,0
4808.731,6022.562,1130.0,0.0025,0,SO,0.0,0
3936.495,6142.107,599.0,0.024,0,SO,0.0,0
3935.62,6142.321,600.0,0.006,0,SO,0.002531645819544792,0
4542.0,6036.0,947.0,0.114,1,SO,0.3115560382604599,1
4412.0,6361.0,894.0,0.021,0,SO,0.027531792968511583,0
4515.0,6105.0,943.0,0.015,0,SO,0.022182922065258025,0
4564.0,6217.0,981.0,0.047,0,SO,0.07712875381112098,0
4578.505,6378.437,1012.0,0.022,0,SO,0.0,0
4875.0,5989.0,1102.0,0.007,0,SO,0.0,0
4881.0,5974.0,1097.0,0.011,0,SO,0.002531645633280277,0
4272.918,6310.418,807.0,0.008,0,SO,0.0,0
4309.524,6338.249,825.0,0.005,0,SO,0.0,0
4817.0,5968.0,1086.0,0.0025,0,SO,0.0,0
4749.0,5890.0,1012.0,0.024,0,SO,0.002531645633280277,0
4599.0,5970.0,977.0,0.0025,0,SO,0.0,0
4619.0,5950.0,978.0,0.041,0,SO,0.0,0
4375.226,6417.477,830.0,8.707,1,SO,0.2635421991348267,1
4359.389,6425.588,828.0,0.018,0,SO,0.01800798512995243,0
4359.698,6426.525,829.0,0.013,0,SO,0.002531645819544792,0
4432.935,6459.181,958.0,0.0025,0,SO,0.0,0
4492.05,6485.318,883.0,0.018,0,SO,0.06879542041569948,0
4577.892,6490.05,920.0,0.0025,0,SO,0.19285715222358704,1
4582.926,6487.616,925.0,0.006,0,SO,0.412758994102478,1
4593.717,6484.722,909.0,0.086,0,SO,0.4482142925262451,1
4596.395,6492.619,900.0,0.027,0,SO,0.38023312389850616,1
4592.201,6508.979,885.0,0.033,0,SO,0.3797619089484215,1
4633.993,6580.535,873.0,0.069,0,SO,0.030430344678461552,0
4641.46,6627.546,875.0,0.012,0,SO,0.3003555923700333,1
5221.0,6365.0,1257.0,0.013,0,SO,0.03171734716743231,0
5218.0,6372.0,1257.0,0.005,0,SO,0.0,0
5155.0,6439.0,1187.0,0.039,0,SO,0.03171734698116779,0
5154.877,6439.086,1186.8,0.079,0,SO,0.022182921506464483,0
5155.399,6439.088,1186.9,0.006,0,SO,0.002531645633280277,0
5098.394,6502.069,1130.0,0.013,0,SO,0.0025316454470157624,0
5154.828,6439.146,1186.5,0.008,0,SO,0.01242236141115427,0
5139.0,6467.0,1165.0,0.005,0,SO,0.0,0
5098.0,6502.0,1130.0,0.005,0,SO,0.002531645633280277,0
5098.788,6502.139,1130.0,0.042,0,SO,0.0,0
5039.128,6497.076,1140.0,0.006,0,SO,0.0,0
5040.0,6497.0,1140.0,0.0025,0,SO,0.0,0
5142.0,6381.0,1183.0,0.007,0,SO,0.0,0
5110.0,6420.0,1194.0,0.033,0,SO,0.030430344864726067,0
5091.0,6441.0,1176.0,0.03,0,SO,0.007228915393352508,0
5073.0,6457.0,1167.0,0.027,0,SO,0.023201429285109043,0
5074.0,6454.0,1170.0,0.027,0,SO,0.002531645633280277,0
5065.2,6581.0,1094.0,0.011,0,SO,0.0,0
5066.0,6581.0,1094.0,4.538,1,SO,0.1396512845531106,0
5066.8,6581.0,1094.0,0.034,0,SO,0.030430344119668006,0
5073.0,6630.0,1049.0,0.028,0,SO,0.013677619211375714,0
5105.0,6609.0,1060.0,0.111,1,SO,0.06251903548836708,0
5015.0,6729.0,989.0,1.043,1,SO,0.28192640244960787,1
5114.0,6678.0,1020.0,0.005,0,SO,0.0,0
5020.0,6714.0,1000.0,0.126,1,SO,0.031717346236109736,0
4021.16,6431.971,635.0,0.0025,0,SO,0.0,0
4180.011,6659.249,625.0,0.018,0,SO,0.03171734772622585,0
4129.443,6633.987,605.0,0.0025,0,SO,0.0,0
3940.427,6443.621,579.0,0.062,0,SO,0.0028985509648919105,0
3943.527,6421.15,586.0,0.01,0,SO,0.0025316454470157624,0
3932.176,6390.467,587.0,0.0025,0,SO,0.0,0
3862.251,6485.861,510.0,0.028,0,SO,0.22785714715719224,1
3880.34,6542.436,505.0,0.0025,0,SO,0.0,0
3884.067,6550.643,511.0,0.013,0,SO,0.019284371472895145,0
3919.959,6658.304,514.0,0.0025,0,SO,0.0,0
3962.551,6742.066,493.0,0.028,0,SO,0.002531645633280277,0
3988.282,6697.804,516.0,0.009,0,SO,0.002531645819544792,0
3981.282,6312.947,637.0,0.0025,0,SO,0.21172039210796356,1
3450.497,6885.612,161.0,0.0025,0,SO,0.002531645633280277,0
3367.765,6979.527,43.0,0.071,0,SO,0.22007937133312225,1
3475.379,6987.782,95.0,0.0025,0,SO,0.03171734549105167,0
3366.177,6982.82,43.0,0.019,0,SO,0.05881879515945911,0
5348.0,6605.0,1119.0,0.02,0,SO,0.03171734530478716,0
5342.0,6604.0,1120.0,0.007,0,SO,0.030430345423519613,0
5337.0,6603.0,1121.0,0.302,1,SO,0.054185701161623,0
5336.5,6602.0,1121.0,0.063,0,SO,0.020906535722315312,0
5326.0,6553.0,1154.0,0.042,0,SO,0.030430344678461552,0
5260.0,6527.0,1154.0,0.056,0,SO,0.02090653367340565,0
5341.0,6810.0,1037.0,0.011,0,SO,0.02218292187899351,0
5182.0,6696.0,1017.0,0.0025,0,SO,0.0,0
4979.0,6726.0,985.0,0.013,0,SO,0.013677619025111198,0
4982.0,6735.0,984.0,0.054,0,SO,0.02448842991143465,0
4999.0,6744.0,974.0,0.142,1,SO,0.3390435427427292,1
4978.0,6777.0,940.0,0.022,0,SO,0.05418570041656494,0
5022.0,6829.0,1005.0,0.025,0,SO,0.1720875883474946,0
3368.882,6976.376,43.0,0.02,0,SO,0.18805322647094727,1
3308.728,6922.639,20.0,0.006,0,SO,0.023201430030167104,0
3309.582,6922.716,20.0,0.005,0,SO,0.0970012865960598,0
3310.345,6922.672,20.0,0.019,0,SO,0.11467465329915286,0
3311.214,6922.763,20.0,0.0025,0,SO,0.013210521452128888,0
3257.0,6787.0,31.0,0.005,0,SO,0.005430196598172188,0
3191.0,6517.0,166.0,0.006,0,SO,0.05332469586282969,0
3220.0,6270.0,208.0,0.0025,0,SO,0.009760561212897301,0
3197.0,6043.0,249.0,0.007,0,SO,0.14558487776666879,0
6160.0,3987.0,887.0,0.0025,0,SO,0.019284371472895145,0
5972.0,3917.0,883.0,0.0025,0,SO,0.0,0
5882.0,3892.0,879.0,0.0025,0,SO,0.007228915393352508,0
5863.0,3931.0,844.0,0.0025,0,SO,0.23679585307836531,1
4829.0,3773.0,879.0,0.0025,0,SO,0.0,0
5803.0,3901.0,871.0,0.0025,0,SO,0.005430196784436703,0
5861.0,3911.0,859.0,0.163,1,SO,0.47308201193809507,1
5203.0,3728.0,875.0,0.0025,0,SO,0.023201428540050983,0
5203.0,3730.0,877.0,0.0025,0,SO,0.17175272703170777,0
5246.0,4123.0,764.0,0.0025,0,SO,0.0,0
4735.0,3780.0,870.0,0.0025,0,SO,0.0,0
5255.0,3758.0,877.0,0.032,0,SO,0.030430345423519613,0
6278.0,6571.0,1343.0,0.0025,0,SO,0.0,0
6201.0,6418.0,1363.0,0.0025,0,SO,0.0,0
5893.0,6304.0,1320.0,0.0025,0,SO,0.0,0
5918.0,6328.0,1310.0,0.005,0,SO,0.0,0
5922.0,6353.0,1316.0,0.0025,0,SO,0.0,0
5742.0,6194.0,1270.0,0.0025,0,SO,0.0,0
5636.0,6208.0,1246.0,0.043,0,SO,0.03171734567731619,0
5636.188,6207.932,1246.0,0.0025,0,SO,0.0,0
5635.132,6203.076,1244.0,0.043,0,SO,0.005430196598172188,0
5634.161,6203.318,1244.0,0.0025,0,SO,0.0,0
5675.0,6015.0,1162.0,0.0025,0,SO,0.0,0
5699.0,5931.0,1137.0,0.0025,0,SO,0.002531645633280277,0
5683.0,5858.0,1097.0,0.006,0,SO,0.002531645633280277,0
5688.0,5839.0,1103.0,0.0025,0,SO,0.0,0
5694.0,5809.0,1097.0,0.0025,0,SO,0.0,0
5830.0,6386.0,1348.0,0.085,0,SO,0.0,0
5854.0,6335.0,1336.0,0.021,0,SO,0.0,0
5873.0,6309.0,1318.0,0.0025,0,SO,0.0,0
5858.0,6303.0,1327.0,0.006,0,SO,0.0,0
5886.0,6230.0,1288.0,0.0025,0,SO,0.0,0
5864.0,6231.0,1295.0,0.0025,0,SO,0.0,0
5858.0,6215.0,1289.0,0.0025,0,SO,0.0,0
5857.7,6231.0,1297.0,0.0025,0,SO,0.0,0
5842.0,6145.0,1272.0,0.0025,0,SO,0.0,0
5881.436,6165.981,1262.0,0.0025,0,SO,0.0,0
5886.0,6149.0,1254.0,0.0025,0,SO,0.0,0
5886.376,6149.137,1254.0,0.0025,0,SO,0.0,0
5851.0,6080.0,1252.0,0.0025,0,SO,0.0,0
5866.0,6076.0,1240.0,0.0025,0,SO,0.0,0
5866.906,6076.423,1240.0,0.0025,0,SO,0.0,0
5861.0,6053.0,1232.0,0.0025,0,SO,0.0,0
5835.0,6038.0,1232.0,0.0025,0,SO,0.0,0
5793.0,5975.0,1197.0,0.0025,0,SO,0.0,0
5792.0,5937.0,1174.0,0.0025,0,SO,0.0,0
5896.0,6012.0,1207.0,0.0025,0,SO,0.0,0
5823.0,5922.0,1165.0,0.0025,0,SO,0.0,0
5802.0,5952.0,1185.0,0.0025,0,SO,0.0,0
5387.0,6442.0,1265.0,0.0025,0,SO,0.0,0
5379.0,6455.0,1254.0,0.018,0,SO,0.0,0
5482.0,6489.0,1245.0,0.014,0,SO,0.0,0
5497.965,6489.136,1251.0,0.0025,0,SO,0.0,0
5497.623,6490.076,1250.0,0.06,0,SO,0.0,0
5514.8,6481.138,1259.0,0.0025,0,SO,0.0,0
5519.347,6483.03,1258.0,0.0025,0,SO,0.0,0
5514.904,6482.132,1258.0,0.0025,0,SO,0.0,0
5362.457,6464.279,1216.0,0.0025,0,SO,0.0,0
5357.543,6467.721,1216.0,0.0025,0,SO,0.0,0
5297.0,6442.0,1235.0,0.005,0,SO,0.0016989072784781456,0
5297.0,6446.0,1232.0,0.0025,0,SO,0.0,0
5274.881,6429.832,1240.0,0.0025,0,SO,0.0,0
5274.607,6433.085,1237.0,0.009,0,SO,0.0,0
5236.634,6403.641,1236.0,0.0025,0,SO,0.0,0
5221.0,6454.0,1214.0,0.0025,0,SO,0.0,0
5200.0,6440.0,1203.0,0.0025,0,SO,0.0,0
5396.0,6578.0,1147.0,0.0025,0,SO,0.0,0
5397.0,6603.0,1143.0,0.0025,0,SO,0.0,0
5488.0,6538.0,1217.0,0.005,0,SO,0.0,0
5429.0,6508.0,1235.0,0.0025,0,SO,0.0,0
5340.0,6575.0,1122.0,0.053,0,SO,0.0,0
5334.0,6584.0,1125.0,0.013,0,SO,0.05418570041656494,0
5344.0,6559.0,1132.0,0.0025,0,SO,0.0,0
5328.0,6576.0,1129.0,0.077,0,SO,0.03171734530478716,0
5426.0,6631.0,1134.0,0.018,0,SO,0.0,0
5333.216,6546.106,1146.0,0.006,0,SO,0.0,0
5334.076,6546.709,1146.0,0.013,0,SO,0.002531645633280277,0
5335.222,6547.512,1146.0,0.006,0,SO,0.023201429285109043,0
5336.513,6529.943,1181.0,0.01,0,SO,0.0,0
5337.068,6535.113,1183.0,0.006,0,SO,0.0,0
5337.142,6521.718,1186.0,0.005,0,SO,0.0,0
5322.408,6513.717,1187.0,0.0025,0,SO,0.0,0
5325.264,6509.152,1190.0,0.006,0,SO,0.0,0
5264.026,6500.068,1171.5,0.0025,0,SO,0.0,0
5259.459,6499.908,1175.0,0.0025,0,SO,0.0,0
5195.0,6506.0,1162.0,0.006,0,SO,0.0,0
5186.0,6509.0,1164.0,0.0025,0,SO,0.0,0
4498.715,6423.28,949.0,0.031,0,SO,0.03043034579604864,0
4487.885,6418.159,947.0,0.028,0,SO,0.0317173445597291,0
4482.802,6411.963,947.0,0.028,0,SO,0.12864570394158364,0
4438.089,6419.754,913.0,0.0025,0,SO,0.0,0
4380.674,6388.949,890.0,0.976,1,SO,0.012055455334484577,0
4413.0,6360.0,879.0,0.081,0,SO,0.002531645633280277,0
4372.395,6423.466,837.0,0.879,1,SO,0.15908903107047082,0
4369.427,6430.501,832.0,0.047,0,SO,0.25445028841495515,1
4365.662,6437.495,826.0,2.133,1,SO,0.17638655751943588,0
4429.134,6500.58,813.0,0.023,0,SO,0.027531793899834157,0
4448.574,6502.089,832.0,0.463,1,SO,0.0734285170212388,0
4386.0,6395.0,863.0,0.079,0,SO,0.03171734642237425,0
4386.0,6396.0,862.0,0.086,0,SO,0.08373115006834268,0
4944.847,6598.249,1076.0,0.014,0,SO,0.0,0
4902.379,6640.091,1064.0,0.022,0,SO,0.022182922437787057,0
4897.314,6639.522,1068.0,0.01,0,SO,0.009760561026632785,0
4921.0,6629.0,1051.0,0.007,0,SO,0.0,0
4918.146,6702.394,1030.0,0.17,1,SO,0.028818796016275884,0
4916.943,6722.159,1021.0,0.434,1,SO,0.27793651521205903,1
4917.354,6722.226,1021.0,6.466,1,SO,0.37112848460674286,1
4986.0,6355.0,1310.0,0.006,0,SO,0.0,0
4933.982,6270.518,1228.0,0.006,0,SO,0.0,0
4903.065,6295.829,1229.0,0.04,0,SO,0.0288187962025404,0
4904.0,6354.0,1254.0,0.014,0,SO,0.0025316454470157624,0
4896.0,6357.0,1250.0,0.006,0,SO,0.002531645633280277,0
4909.606,6284.592,1227.0,0.062,0,SO,0.020906534418463706,0
4882.0,6347.0,1254.0,0.0025,0,SO,0.010779068805277348,0
4873.81,6262.021,1196.0,0.019,0,SO,0.03170561920851469,0
4749.609,6228.706,1102.0,0.351,1,SO,0.37404845058918,1
4741.763,6241.317,1092.0,1.262,1,SO,0.29453223049640653,1
4696.846,6207.026,1085.0,0.067,0,SO,0.2785930782556534,1
4696.996,6207.026,1085.0,0.099,0,SO,0.3215476214885712,1
4677.064,6179.99,1087.0,0.028,0,SO,0.0,0
4677.064,6180.09,1087.0,0.033,0,SO,0.0025316454470157624,0
4717.746,6243.939,1077.0,0.754,1,SO,0.013677619583904743,0
4715.121,6236.843,1077.0,0.019,0,SO,0.4070927709341049,1
4635.889,6191.478,1039.0,0.041,0,SO,0.03043034505099058,0
4691.611,6233.29,1094.0,1.743,1,SO,0.30404762029647825,1
4698.232,6240.856,1101.0,0.029,0,SO,0.2819264143705368,1
4692.994,6235.841,1096.0,0.058,0,SO,0.020302878320217134,0
4685.526,6211.428,1080.0,0.555,1,SO,0.013677618838846684,0
4686.067,6211.508,1080.0,0.019,0,SO,0.002531645819544792,0
4686.67,6204.417,1080.0,0.855,1,SO,0.014954006299376488,0
4670.455,6204.731,1066.0,0.011,0,SO,0.0,0
4647.522,6205.076,1053.0,0.0025,0,SO,0.0,0
4633.032,6145.424,1032.0,0.017,0,SO,0.03171734753996134,0
4630.442,6102.064,1039.0,0.05,0,SO,0.02090653423219919,0
4632.452,6103.056,1039.0,0.011,0,SO,0.005430196411907673,0
4565.0,6230.0,972.0,0.018,0,SO,0.039098150469362734,0
4723.448,6225.89,1105.0,0.238,1,SO,0.08509591612964869,0
4726.049,6254.175,1092.0,4.093,1,SO,0.4990343928337097,1
4734.633,6238.41,1096.0,0.045,0,SO,0.15538879428058863,0
4587.0,6403.0,1007.0,0.119,1,SO,0.0,0
4681.005,6257.046,1088.0,13.957,1,SO,0.1416358495131135,0
4697.819,6262.421,1090.0,0.403,1,SO,0.005430196411907673,0
4620.0,6407.0,998.0,0.047,0,SO,0.0025316454470157624,0
4688.76,6297.202,1068.0,0.209,1,SO,0.1396512845531106,0
4649.203,6287.79,1064.0,0.026,0,SO,0.0028985509648919105,0
4650.153,6304.18,1061.0,0.255,1,SO,0.25035479962825774,1
4632.068,6302.892,1037.3,0.266,1,SO,0.04632706604897976,0
4622.267,6284.322,1009.39,0.076,0,SO,0.030430345609784127,0
4656.668,6316.063,1063.0,0.519,1,SO,0.5390344142913819,1
4653.335,6315.891,1063.0,0.246,1,SO,0.769736397266388,1
4627.629,6320.873,1030.0,0.073,0,SO,0.2673809498548508,1
4641.015,6340.459,1016.7,0.023,0,SO,0.29720254242420197,1
4615.867,6342.23,1039.0,0.034,0,SO,0.4322486758232117,1
4616.461,6342.215,1039.0,0.013,0,SO,0.06918570138514042,0
4617.052,6342.172,1039.0,0.045,0,SO,0.10649701654911041,0
4610.451,6339.269,1037.0,0.021,0,SO,0.07712875530123711,0
4619.826,6358.339,1022.22,0.38,1,SO,0.38486039638519287,1
4620.526,6358.339,1022.22,0.135,1,SO,0.34555556178092955,1
4601.089,6364.632,1021.28,2.873,1,SO,0.21906926482915878,1
5647.0,6771.0,1134.0,0.025,0,SO,0.005430196598172188,0
5516.238,6887.632,1040.0,0.119,1,SO,0.5262197732925415,1
5515.665,6887.556,1040.0,0.056,0,SO,0.32318585813045503,1
5730.094,6776.153,1121.78,0.867,1,SO,0.1387997657060623,0
5560.612,6970.5,1002.42,0.0025,0,SO,0.0,0
5508.585,6987.065,969.0,0.0025,0,SO,0.0,0
6140.26,3753.21,1002.98,0.0025,0,SO,0.01928437128663063,0
6074.296,3725.401,992.74,0.0025,0,SO,0.0,0
5951.538,3707.239,993.34,0.532,1,SO,0.3499819725751877,1
5939.501,3655.298,1025.64,0.103,1,SO,0.34998195469379423,1
5740.198,3719.372,979.56,0.0025,0,SO,0.031717346236109736,0
5745.785,3734.941,977.0,0.0025,0,SO,0.03171734604984522,0
5747.557,3743.596,962.22,0.076,0,SO,0.11467465404421091,0
5707.779,3745.325,968.7,0.01,0,SO,0.0896204836666584,0
5682.075,3747.497,969.12,0.012,0,SO,0.103070118278265,0
5843.894,3519.717,1088.55,0.012,0,SO,0.0812871515750885,0
5772.328,3350.648,1143.47,0.171,1,SO,0.44405604600906373,1
5756.057,3348.502,1143.0,0.054,0,SO,0.1880532220005989,1
5734.634,3345.364,1143.99,0.23,1,SO,0.47308202385902404,1
5730.086,3349.171,1143.25,0.102,1,SO,0.4366486489772797,1
5705.875,3342.532,1138.08,0.309,1,SO,0.4780820071697235,1
5674.576,3343.853,1130.0,0.256,1,SO,0.6807725667953491,1
5635.487,3346.942,1112.64,0.204,1,SO,0.3704365164041519,1
5315.348,3201.014,1126.48,0.286,1,SO,0.49793708324432373,1
5245.175,3347.409,1051.68,0.0025,0,SO,0.0,0
4830.908,3029.586,1298.34,0.0025,0,SO,0.0,0
4845.839,2874.287,1312.0,0.0025,0,SO,0.0,0
4857.822,2887.272,1325.0,0.0025,0,SO,0.0,0
4766.736,2771.936,1333.0,0.0025,0,SO,0.0,0
4837.258,2969.117,1315.0,0.0025,0,SO,0.0,0
5771.154,3427.561,1136.18,0.008,0,SO,0.14547634199261666,0
6298.897,6480.536,1285.0,0.026,0,SO,0.07511929292231798,0
6362.176,6658.167,1292.0,0.007,0,SO,0.0,0
6362.703,6658.752,1292.0,0.009,0,SO,0.023201428540050983,0
6363.367,6658.965,1292.0,0.01,0,SO,0.0,0
6364.23,6659.329,1292.0,0.0025,0,SO,0.0,0
6376.753,6661.73,1293.0,0.009,0,SO,0.0,0
5601.033,6584.195,1257.0,0.0025,0,SO,0.0,0
5669.828,6624.638,1218.0,0.261,1,SO,0.10073159635066986,0
6466.76,6960.407,1252.0,1.887,1,SO,0.7315343976020813,1
5727.759,6451.983,1332.0,0.008,0,SO,0.030430344864726067,0
5739.666,6437.321,1336.0,0.006,0,SO,0.002531645819544792,0
5738.977,6437.243,1336.0,0.008,0,SO,0.06251903418451547,0
5738.327,6437.205,1336.0,0.006,0,SO,0.0,0
5605.827,6728.348,1135.0,0.0025,0,SO,0.0,0
5566.688,6787.367,1089.0,0.114,1,SO,0.031717346794903276,0
5566.279,6787.264,1089.0,0.0025,0,SO,0.0,0
5548.681,6813.17,1073.0,0.187,1,SO,0.12659370377659798,0
5538.733,6831.542,1068.0,0.073,0,SO,0.09834087416529655,0
5539.211,6856.855,1055.0,0.09,0,SO,0.06251903399825096,0
5514.741,6892.746,1019.0,0.016,0,SO,0.3946703314781189,1
5572.0,6585.0,1252.0,0.0025,0,SO,0.0,0
5599.0,6591.0,1223.0,0.0025,0,SO,0.0,0
6158.0,6579.0,1309.0,0.0025,0,SO,0.0,0
5664.0,6310.0,1336.0,0.005,0,SO,0.0,0
5448.0,6346.0,1312.0,0.0025,0,SO,0.0,0
5390.0,6303.0,1296.0,0.012,0,SO,0.0,0
5510.0,6312.0,1277.0,0.009,0,SO,0.0,0
5677.0,6218.0,1254.0,0.0025,0,SO,0.0,0
5795.0,6186.0,1293.0,0.0025,0,SO,0.0,0
5797.0,6157.0,1286.0,0.0025,0,SO,0.0,0
6251.0,6377.0,1292.0,0.0025,0,SO,0.0,0
6294.0,6781.0,1342.0,0.0025,0,SO,0.0,0
6148.0,6960.0,1293.0,0.0025,0,SO,0.0,0
6143.0,6981.0,1257.0,0.005,0,SO,0.0,0
6410.0,6739.0,1335.0,0.0025,0,SO,0.002531645633280277,0
6433.0,6718.0,1335.0,0.0025,0,SO,0.0,0
6383.0,6745.0,1336.0,0.0025,0,SO,0.0,0
5699.316,5885.342,1135.0,0.0025,0,SO,0.0025316454470157624,0
5674.004,5869.13,1122.0,0.031,0,SO,0.030430344678461552,0
4811.6,6128.751,1178.0,0.0025,0,SO,0.0,0
4813.369,6129.726,1178.0,0.005,0,SO,0.0,0
4814.979,6131.063,1178.0,0.0025,0,SO,0.0025316454470157624,0
4816.15,6131.683,1178.0,0.008,0,SO,0.005430196598172188,0
4817.645,6132.79,1178.0,0.0025,0,SO,0.0,0
4820.35,6134.421,1178.0,0.005,0,SO,0.0025316454470157624,0
4822.481,6135.919,1178.0,0.0025,0,SO,0.0,0
4879.0,6217.0,1172.0,0.0025,0,SO,0.0,0
4711.0,6292.0,1057.0,0.693,1,SO,0.3828439235687256,1
4215.749,6669.771,639.0,0.016,0,SO,0.05418570041656494,0
4207.095,6642.626,640.0,0.007,0,SO,0.3268588572740555,1
3706.803,6092.985,573.0,0.35,1,SO,0.03171734698116779,0
3700.431,6073.42,573.0,0.049,0,SO,0.0837954195216298,0
3967.317,6290.059,626.0,0.006,0,SO,0.0,0
3969.182,6290.314,626.0,0.011,0,SO,0.028818795271217824,0
3970.725,6290.229,626.0,0.005,0,SO,0.0,0
3972.212,6290.54,626.0,0.0025,0,SO,0.002531645819544792,0
3973.353,6290.887,626.0,0.0025,0,SO,0.0,0
3974.447,6291.402,626.0,0.007,0,SO,0.0,0
3975.356,6291.86,626.0,0.006,0,SO,0.0025316454470157624,0
5670.538,6624.916,1218.0,0.317,1,SO,0.42249999940395355,1
5671.274,6625.091,1218.0,2.35,1,SO,0.9329379796981812,1
5672.192,6625.17,1218.0,0.544,1,SO,0.16060477457940578,0
5929.015,6562.341,1289.0,0.0025,0,SO,0.0,0
5748.141,5875.98,1150.0,0.007,0,SO,0.19730159640312195,1
5748.037,5877.193,1150.0,0.019,0,SO,0.219069267809391,1
5747.782,5878.525,1150.0,0.01,0,SO,0.2395238161087036,1
5747.685,5881.423,1150.0,0.0025,0,SO,0.06879542041569948,0
4780.054,6400.453,1036.0,0.021,0,SO,0.0,0
4604.995,6403.68,1015.0,0.03,0,SO,0.25582199841737746,1
4602.829,6404.056,1015.0,0.032,0,SO,0.0025316454470157624,0
4451.654,5964.343,909.0,0.0025,0,SO,0.0,0
5636.0,6198.0,1233.0,0.008,0,SO,0.027958576614037157,0
5638.0,6216.0,1236.0,0.014,0,SO,0.002531645633280277,0
11355.961,5366.114,1408.659,0.006,0,SE,0.01497076041996479,0
12101.296,5681.129,1419.069,0.0025,0,SE,0.010526316612958908,0
11971.046,5960.377,1509.829,0.005,0,SE,0.06182482205331326,0
11747.495,5863.982,1459.979,0.17,1,SE,0.6103030323982239,1
7169.087,5272.533,1387.149,0.005,0,SE,0.0,0
7166.81,5271.386,1387.149,0.0025,0,SE,0.08936606273055077,0
7181.995,5262.575,1387.149,0.006,0,SE,0.054311183467507365,0
7193.381,5264.183,1387.149,0.0025,0,SE,0.08504702299833297,0
7236.054,5250.356,1354.429,0.0025,0,SE,0.0,0
7221.856,5251.294,1354.429,0.005,0,SE,0.21712829694151878,1
7736.492,5339.727,1412.109,0.005,0,SE,0.08792058825492859,0
7879.174,5764.615,1465.839,0.006,0,SE,0.1235714502632618,0
7870.033,5722.899,1465.839,0.005,0,SE,0.01052631512284279,0
7866.813,5725.574,1465.839,0.025,0,SE,0.5270598590373993,1
7760.933,5627.106,1399.449,0.0025,0,SE,0.0,0
7766.117,5612.502,1399.449,0.007,0,SE,0.13718198016285896,0
7765.708,5612.842,1399.449,0.0025,0,SE,0.0029850743710994722,0
7831.989,5577.365,1399.449,0.005,0,SE,0.12717158645391463,0
7832.785,5574.106,1399.449,0.0025,0,SE,0.002985074743628502,0
6600.749,6751.646,1352.149,0.005,0,SE,0.0,0
6825.562,6722.534,1337.959,0.011,0,SE,0.002985074743628502,0
6847.915,6724.651,1337.959,0.0025,0,SE,0.0,0
6737.494,6511.198,1229.269,0.026,0,SE,0.5543890476226807,1
6736.715,6504.185,1229.269,0.008,0,SE,0.010526315867900848,0
6751.775,6472.681,1229.269,0.0025,0,SE,0.565500158071518,1
6868.257,5977.895,1080.259,0.0025,0,SE,0.05036037266254425,0
8271.246,6002.333,1439.559,0.0025,0,SE,0.002985074743628502,0
8273.002,6001.34,1439.559,0.0025,0,SE,0.0,0
8450.08,6044.907,1444.589,0.086,0,SE,0.7441969513893127,1
8913.102,6278.424,1470.419,0.011,0,SE,0.18891401067376137,1
8911.725,6276.022,1470.419,0.0025,0,SE,0.0,0
8976.265,6231.452,1437.289,0.0025,0,SE,0.5039262190461159,1
8975.109,6234.498,1437.289,0.0025,0,SE,0.0,0
